Time	P	T	E	Qls	Qmm
1992-02-03	22.3000	6.1000	0.6000	9650	2.3160
1992-02-04	4.5000	10.9000	0.9000	21200	5.0880
1992-02-05	0.0000	9.3000	0.9000	27700	6.6480
1992-02-06	3.4000	7.2000	0.7000	24600	5.9040
1992-02-07	0.0000	4.9000	0.6000	22900	5.4960
1992-02-08	0.0000	6.3000	0.7000	19100	4.5840
1992-02-09	2.2000	9.6000	0.9000	17100	4.1040
1992-02-10	1.5000	5.5000	0.7000	16600	3.9840
1992-02-11	0.0000	2.1000	0.5000	12500	3.0000
1992-02-12	0.0000	0.7000	0.4000	10400	2.4960
1992-02-13	3.6000	3.8000	0.6000	9650	2.3160
1992-02-14	0.0000	4.6000	0.7000	8550	2.0520
1992-02-15	0.1000	4.3000	0.6000	8200	1.9680
1992-02-16	10.5000	5.5000	0.7000	8200	1.9680
1992-02-17	0.0000	3.9000	0.6000	8550	2.0520
1992-02-18	0.0000	2.9000	0.6000	7850	1.8840
1992-02-19	0.0000	4.1000	0.7000	7200	1.7280
1992-02-20	0.0000	5.4000	0.8000	7200	1.7280
1992-02-21	0.0000	4.6000	0.7000	6250	1.5000
1992-02-22	6.4000	7.1000	0.9000	5600	1.3440
1992-02-23	19.7000	5.1000	0.8000	8200	1.9680
1992-02-24	1.1000	5.5000	0.8000	15600	3.7440
1992-02-25	0.0000	5.3000	0.8000	11200	2.6880
1992-02-26	0.0000	4.7000	0.8000	11200	2.6880
1992-02-27	0.0000	2.7000	0.6000	10800	2.5920
1992-02-28	0.0000	0.1000	0.4000	10400	2.4960
1992-02-29	0.0000	-1.7000	0.3000	8900	2.1360
1992-03-01	0.0000	0.2000	0.4000	8550	2.0520
1992-03-02	0.0000	2.4000	0.6000	7500	1.8000
1992-03-03	0.0000	1.5000	0.6000	7500	1.8000
1992-03-04	0.0000	-1.3000	0.3000	5350	1.2840
1992-03-05	0.1000	4.3000	0.8000	5350	1.2840
1992-03-06	13.0000	6.3000	1.0000	5600	1.3440
1992-03-07	5.6000	5.0000	0.9000	7500	1.8000
1992-03-08	11.4000	2.0000	0.7000	6850	1.6440
1992-03-09	0.4000	2.7000	0.7000	7500	1.8000
1992-03-10	4.8000	3.7000	0.8000	7200	1.7280
1992-03-11	0.4000	2.2000	0.7000	10000	2.4000
1992-03-12	4.7000	3.6000	0.8000	6550	1.5720
1992-03-13	9.7000	3.4000	0.8000	7500	1.8000
1992-03-14	11.7000	0.3000	0.5000	8900	2.1360
1992-03-15	3.5000	0.5000	0.6000	10000	2.4000
1992-03-16	0.2000	0.6000	0.6000	10800	2.5920
1992-03-17	0.0000	1.2000	0.6000	11200	2.6880
1992-03-18	0.0000	4.0000	1.0000	12100	2.9040
1992-03-19	10.6000	6.2000	1.2000	14700	3.5280
1992-03-20	8.9000	4.1000	1.0000	17600	4.2240
1992-03-21	1.0000	4.6000	1.0000	21200	5.0880
1992-03-22	5.3000	2.3000	0.8000	19600	4.7040
1992-03-23	0.3000	1.0000	0.7000	18600	4.4640
1992-03-24	1.2000	3.7000	1.0000	15600	3.7440
1992-03-25	1.4000	4.5000	1.1000	13800	3.3120
1992-03-26	9.8000	6.6000	1.3000	13300	3.1920
1992-03-27	5.1000	11.6000	1.9000	14700	3.5280
1992-03-28	3.3000	11.2000	1.9000	16600	3.9840
1992-03-29	0.0000	8.4000	1.6000	15600	3.7440
1992-03-30	1.5000	5.2000	1.2000	14700	3.5280
1992-03-31	0.2000	10.4000	1.8000	13800	3.3120
1992-04-01	0.0000	12.7000	2.1000	13300	3.1920
1992-04-02	0.3000	6.5000	1.4000	12100	2.9040
1992-04-03	3.2000	2.1000	0.9000	10800	2.5920
1992-04-04	1.9000	0.8000	0.7000	9650	2.3160
1992-04-05	0.1000	1.1000	0.7000	8550	2.0520
1992-04-06	0.0000	1.5000	0.8000	7500	1.8000
1992-04-07	0.0000	3.8000	1.1000	7850	1.8840
1992-04-08	1.6000	3.9000	1.1000	6550	1.5720
1992-04-09	0.1000	1.5000	0.8000	5600	1.3440
1992-04-10	0.0000	2.6000	1.0000	5900	1.4160
1992-04-11	0.0000	5.3000	1.4000	5350	1.2840
1992-04-12	0.0000	8.7000	1.8000	4780	1.1472
1992-04-13	0.0000	9.5000	1.9000	3990	0.9576
1992-04-14	3.2000	10.2000	2.0000	3990	0.9576
1992-04-15	11.4000	8.0000	1.7000	3750	0.9000
1992-04-16	4.8000	8.9000	1.9000	4510	1.0824
1992-04-17	7.6000	9.2000	1.9000	5600	1.3440
1992-04-18	1.1000	8.7000	1.9000	6850	1.6440
1992-04-19	0.4000	8.7000	1.9000	5900	1.4160
1992-04-20	3.8000	3.6000	1.2000	5050	1.2120
1992-04-21	9.4000	2.5000	1.1000	4780	1.1472
1992-04-22	8.2000	3.2000	1.2000	5900	1.4160
1992-04-23	0.0000	3.8000	1.3000	7500	1.8000
1992-04-24	0.9000	3.3000	1.2000	6850	1.6440
1992-04-25	0.2000	5.3000	1.5000	7850	1.8840
1992-04-26	5.9000	5.0000	1.5000	6850	1.6440
1992-04-27	2.0000	4.5000	1.4000	7200	1.7280
1992-04-28	0.0000	6.6000	1.7000	7500	1.8000
1992-04-29	1.0000	8.1000	2.0000	8200	1.9680
1992-04-30	0.1000	9.4000	2.2000	7500	1.8000
1992-05-01	0.1000	9.3000	2.1000	7200	1.7280
1992-05-02	2.2000	9.9000	2.3000	6550	1.5720
1992-05-03	4.0000	8.7000	2.1000	6250	1.5000
1992-05-04	1.6000	9.2000	2.2000	5900	1.4160
1992-05-05	0.1000	8.1000	2.0000	6250	1.5000
1992-05-06	6.9000	8.4000	2.1000	5600	1.3440
1992-05-07	4.5000	10.3000	2.4000	5900	1.4160
1992-05-08	6.5000	9.9000	2.3000	6250	1.5000
1992-05-09	0.1000	6.0000	1.8000	7500	1.8000
1992-05-10	0.0000	7.9000	2.1000	6250	1.5000
1992-05-11	0.0000	12.5000	2.8000	5600	1.3440
1992-05-12	0.1000	15.1000	3.2000	5350	1.2840
1992-05-13	3.1000	11.1000	2.6000	5050	1.2120
1992-05-14	2.3000	10.0000	2.4000	5050	1.2120
1992-05-15	0.0000	10.9000	2.6000	4780	1.1472
1992-05-16	0.0000	8.2000	2.1000	4510	1.0824
1992-05-17	0.0000	8.6000	2.2000	4250	1.0200
1992-05-18	0.0000	10.2000	2.5000	3990	0.9576
1992-05-19	0.9000	11.3000	2.7000	3750	0.9000
1992-05-20	1.3000	11.2000	2.7000	3750	0.9000
1992-05-21	4.8000	9.5000	2.4000	3510	0.8424
1992-05-22	2.7000	9.0000	2.3000	3750	0.9000
1992-05-23	0.0000	10.8000	2.6000	3750	0.9000
1992-05-24	0.0000	9.2000	2.4000	3270	0.7848
1992-05-25	0.0000	11.1000	2.7000	3050	0.7320
1992-05-26	0.8000	13.7000	3.2000	2830	0.6792
1992-05-27	6.1000	11.2000	2.7000	2830	0.6792
1992-05-28	20.2000	9.9000	2.5000	2830	0.6792
1992-05-29	8.8000	9.0000	2.4000	6250	1.5000
1992-05-30	1.4000	7.9000	2.2000	5600	1.3440
1992-05-31	6.2000	9.3000	2.4000	5050	1.2120
1992-06-01	2.2000	9.6000	2.5000	4510	1.0824
1992-06-02	0.0000	11.1000	2.8000	5050	1.2120
1992-06-03	0.0000	14.1000	3.3000	4250	1.0200
1992-06-04	0.0000	16.4000	3.7000	3990	0.9576
1992-06-05	0.0000	16.7000	3.7000	3750	0.9000
1992-06-06	0.0000	13.7000	3.2000	3510	0.8424
1992-06-07	0.0000	12.9000	3.1000	2830	0.6792
1992-06-08	0.0000	12.5000	3.0000	2620	0.6288
1992-06-09	3.5000	12.8000	3.1000	2830	0.6792
1992-06-10	1.4000	13.6000	3.2000	2830	0.6792
1992-06-11	0.0000	15.4000	3.5000	2830	0.6792
1992-06-12	0.6000	18.6000	4.1000	2420	0.5808
1992-06-13	0.0000	18.0000	4.0000	2040	0.4896
1992-06-14	2.4000	15.4000	3.5000	1860	0.4464
1992-06-15	0.1000	14.4000	3.4000	2040	0.4896
1992-06-16	7.5000	14.8000	3.4000	2230	0.5352
1992-06-17	7.6000	12.6000	3.1000	2040	0.4896
1992-06-18	17.8000	11.9000	3.0000	3270	0.7848
1992-06-19	2.5000	14.7000	3.5000	7500	1.8000
1992-06-20	0.0000	12.1000	3.0000	5050	1.2120
1992-06-21	0.9000	10.6000	2.7000	3510	0.8424
1992-06-22	2.8000	11.9000	3.0000	3750	0.9000
1992-06-23	3.2000	12.1000	3.0000	3750	0.9000
1992-06-24	3.2000	11.3000	2.9000	3510	0.8424
1992-06-25	9.0000	11.5000	2.9000	3750	0.9000
1992-06-26	11.6000	11.0000	2.8000	6250	1.5000
1992-06-27	1.5000	11.0000	2.8000	6250	1.5000
1992-06-28	4.1000	12.9000	3.1000	5050	1.2120
1992-06-29	3.5000	12.8000	3.1000	5600	1.3440
1992-06-30	0.0000	13.4000	3.2000	5050	1.2120
1992-07-01	4.5000	12.3000	3.0000	5350	1.2840
1992-07-02	0.0000	11.8000	2.9000	4780	1.1472
1992-07-03	0.0000	13.1000	3.1000	4250	1.0200
1992-07-04	0.8000	14.4000	3.4000	3990	0.9576
1992-07-05	0.2000	16.0000	3.6000	3750	0.9000
1992-07-06	0.0000	16.2000	3.7000	3270	0.7848
1992-07-07	16.2000	17.0000	3.8000	3510	0.8424
1992-07-08	10.7000	13.6000	3.2000	5050	1.2120
1992-07-09	13.8000	11.8000	2.9000	5050	1.2120
1992-07-10	7.5000	11.2000	2.8000	10800	2.5920
1992-07-11	0.1000	12.0000	2.9000	10800	2.5920
1992-07-12	0.2000	12.0000	2.9000	9650	2.3160
1992-07-13	0.0000	13.3000	3.1000	8200	1.9680
1992-07-14	2.7000	17.8000	3.9000	7500	1.8000
1992-07-15	10.3000	16.5000	3.6000	7500	1.8000
1992-07-16	2.0000	12.3000	2.9000	7850	1.8840
1992-07-17	0.0000	11.8000	2.8000	7850	1.8840
1992-07-18	0.0000	15.0000	3.4000	5600	1.3440
1992-07-19	0.0000	18.2000	3.9000	5050	1.2120
1992-07-20	3.8000	15.6000	3.4000	4780	1.1472
1992-07-21	0.0000	12.3000	2.9000	4780	1.1472
1992-07-22	0.0000	13.9000	3.1000	4250	1.0200
1992-07-23	0.0000	19.2000	4.0000	3270	0.7848
1992-07-24	0.0000	20.0000	4.1000	3050	0.7320
1992-07-25	0.0000	22.9000	4.6000	2830	0.6792
1992-07-26	1.9000	17.3000	3.6000	2420	0.5808
1992-07-27	0.0000	15.7000	3.4000	2620	0.6288
1992-07-28	0.0000	19.9000	4.0000	2420	0.5808
1992-07-29	2.7000	17.7000	3.7000	2230	0.5352
1992-07-30	0.0000	15.5000	3.3000	2040	0.4896
1992-07-31	0.0000	18.0000	3.7000	2040	0.4896
1992-08-01	0.0000	22.4000	4.4000	1860	0.4464
1992-08-02	0.0000	24.8000	4.7000	1530	0.3672
1992-08-03	0.5000	22.0000	4.3000	1370	0.3288
1992-08-04	0.0000	19.0000	3.8000	1220	0.2928
1992-08-05	0.0000	17.5000	3.5000	1220	0.2928
1992-08-06	0.0000	17.2000	3.5000	1370	0.3288
1992-08-07	2.6000	20.8000	4.0000	1220	0.2928
1992-08-08	2.6000	17.6000	3.5000	1220	0.2928
1992-08-09	0.0000	17.3000	3.4000	1370	0.3288
1992-08-10	0.0000	18.7000	3.6000	1220	0.2928
1992-08-11	0.2000	19.3000	3.7000	1220	0.2928
1992-08-12	0.0000	16.8000	3.3000	955	0.2292
1992-08-13	0.0000	16.1000	3.2000	955	0.2292
1992-08-14	0.9000	21.0000	3.9000	955	0.2292
1992-08-15	43.0000	15.0000	3.0000	2620	0.6288
1992-08-16	0.1000	14.5000	2.9000	4250	1.0200
1992-08-17	0.0000	15.6000	3.0000	1690	0.4056
1992-08-18	0.0000	16.5000	3.1000	1220	0.2928
1992-08-19	0.0000	17.0000	3.2000	955	0.2292
1992-08-20	0.0000	17.8000	3.3000	955	0.2292
1992-08-21	0.0000	18.7000	3.4000	1080	0.2592
1992-08-22	0.0000	16.5000	3.0000	1080	0.2592
1992-08-23	0.0000	11.9000	2.4000	1080	0.2592
1992-08-24	0.0000	11.6000	2.3000	955	0.2292
1992-08-25	0.2000	14.6000	2.7000	830	0.1992
1992-08-26	27.1000	17.3000	3.1000	830	0.1992
1992-08-27	1.3000	15.4000	2.8000	2040	0.4896
1992-08-28	0.3000	16.2000	2.9000	2230	0.5352
1992-08-29	0.1000	18.3000	3.1000	1530	0.3672
1992-08-30	0.3000	17.7000	3.0000	1370	0.3288
1992-08-31	0.0000	14.0000	2.5000	1080	0.2592
1992-09-01	0.0000	11.8000	2.2000	1080	0.2592
1992-09-02	0.0000	12.5000	2.3000	955	0.2292
1992-09-03	0.0000	18.1000	3.0000	830	0.1992
1992-09-04	3.2000	18.8000	3.1000	955	0.2292
1992-09-05	10.5000	14.8000	2.5000	955	0.2292
1992-09-06	0.0000	12.2000	2.1000	1690	0.4056
1992-09-07	0.0000	15.6000	2.6000	1080	0.2592
1992-09-08	12.1000	16.3000	2.6000	1860	0.4464
1992-09-09	0.0000	12.0000	2.1000	2830	0.6792
1992-09-10	2.0000	12.7000	2.1000	2830	0.6792
1992-09-11	1.4000	15.3000	2.4000	2420	0.5808
1992-09-12	7.3000	16.9000	2.6000	1860	0.4464
1992-09-13	0.1000	12.8000	2.1000	2230	0.5352
1992-09-14	0.0000	12.3000	2.0000	1860	0.4464
1992-09-15	0.0000	13.7000	2.2000	1220	0.2928
1992-09-16	0.0000	16.0000	2.4000	1220	0.2928
1992-09-17	0.0000	15.6000	2.3000	1220	0.2928
1992-09-18	0.0000	17.7000	2.5000	1080	0.2592
1992-09-19	0.0000	19.7000	2.7000	955	0.2292
1992-09-20	19.6000	18.8000	2.6000	955	0.2292
1992-09-21	30.5000	13.6000	2.0000	1690	0.4056
1992-09-22	0.0000	14.4000	2.1000	5050	1.2120
1992-09-23	0.0000	12.7000	1.9000	2420	0.5808
1992-09-24	0.0000	13.5000	1.9000	1860	0.4464
1992-09-25	0.0000	14.9000	2.1000	1690	0.4056
1992-09-26	0.0000	14.8000	2.0000	1370	0.3288
1992-09-27	0.0000	14.5000	2.0000	1220	0.2928
1992-09-28	0.0000	14.7000	2.0000	1220	0.2928
1992-09-29	0.0000	14.7000	1.9000	1220	0.2928
1992-09-30	0.0000	15.0000	1.9000	1080	0.2592
1992-10-01	0.0000	13.5000	1.8000	1080	0.2592
1992-10-02	0.0000	12.0000	1.6000	955	0.2292
1992-10-03	0.0000	12.7000	1.7000	955	0.2292
1992-10-04	0.0000	13.7000	1.7000	955	0.2292
1992-10-05	0.0000	11.3000	1.5000	955	0.2292
1992-10-06	0.0000	11.7000	1.5000	955	0.2292
1992-10-07	18.6000	13.0000	1.6000	1080	0.2592
1992-10-08	4.4000	8.6000	1.2000	1690	0.4056
1992-10-09	5.5000	4.7000	0.8000	1690	0.4056
1992-10-10	21.6000	5.6000	0.9000	2420	0.5808
1992-10-11	24.0000	9.0000	1.2000	5900	1.4160
1992-10-12	21.4000	4.8000	0.8000	17100	4.1040
1992-10-13	0.1000	4.2000	0.8000	22300	5.3520
1992-10-14	1.9000	6.0000	0.9000	15200	3.6480
1992-10-15	0.0000	11.5000	1.3000	12100	2.9040
1992-10-16	30.8000	12.6000	1.4000	9300	2.2320
1992-10-17	1.4000	7.8000	1.0000	27600	6.6240
1992-10-18	9.0000	5.2000	0.8000	16600	3.9840
1992-10-19	0.0000	2.5000	0.6000	14700	3.5280
1992-10-20	0.0000	3.1000	0.6000	12500	3.0000
1992-10-21	0.0000	6.8000	0.9000	11600	2.7840
1992-10-22	4.5000	8.9000	1.0000	10800	2.5920
1992-10-23	3.2000	10.2000	1.1000	10400	2.4960
1992-10-24	10.7000	9.6000	1.0000	9650	2.3160
1992-10-25	7.6000	6.1000	0.8000	13800	3.3120
1992-10-26	0.0000	6.1000	0.8000	12900	3.0960
1992-10-27	0.0000	10.2000	1.0000	11200	2.6880
1992-10-28	0.0000	13.2000	1.2000	9650	2.3160
1992-10-29	0.0000	11.8000	1.1000	8550	2.0520
1992-10-30	0.0000	5.7000	0.7000	7850	1.8840
1992-10-31	0.0000	4.0000	0.6000	6850	1.6440
1992-11-01	0.0000	2.9000	0.5000	6250	1.5000
1992-11-02	0.0000	1.9000	0.4000	5900	1.4160
1992-11-03	0.0000	-4.2000	0.1000	5350	1.2840
1992-11-04	0.3000	-4.0000	0.1000	4780	1.1472
1992-11-05	15.3000	-3.9000	0.1000	4510	1.0824
1992-11-06	0.5000	-3.8000	0.1000	4780	1.1472
1992-11-07	1.4000	2.2000	0.4000	4780	1.1472
1992-11-08	20.6000	6.4000	0.7000	6250	1.5000
1992-11-09	11.1000	6.9000	0.7000	18200	4.3680
1992-11-10	0.1000	0.2000	0.3000	16600	3.9840
1992-11-11	7.2000	-0.2000	0.3000	13300	3.1920
1992-11-12	3.9000	-0.3000	0.3000	13300	3.1920
1992-11-13	0.0000	-1.5000	0.2000	10000	2.4000
1992-11-14	0.0000	-0.7000	0.2000	9300	2.2320
1992-11-15	0.5000	7.8000	0.7000	9650	2.3160
1992-11-16	0.0000	9.7000	0.8000	8550	2.0520
1992-11-17	1.9000	8.2000	0.7000	6850	1.6440
1992-11-18	0.5000	9.1000	0.7000	7200	1.7280
1992-11-19	0.0000	5.9000	0.6000	7850	1.8840
1992-11-20	0.0000	9.0000	0.7000	6850	1.6440
1992-11-21	0.0000	8.3000	0.7000	6250	1.5000
1992-11-22	0.0000	7.4000	0.6000	5350	1.2840
1992-11-23	0.0000	6.8000	0.6000	5050	1.2120
1992-11-24	0.0000	5.4000	0.5000	4780	1.1472
1992-11-25	11.5000	5.7000	0.5000	3750	0.9000
1992-11-26	5.5000	4.4000	0.5000	7500	1.8000
1992-11-27	3.6000	-1.3000	0.2000	7200	1.7280
1992-11-28	12.0000	0.2000	0.2000	6250	1.5000
1992-11-29	7.2000	-2.4000	0.1000	6250	1.5000
1992-11-30	0.5000	-3.1000	0.1000	5900	1.4160
1992-12-01	0.3000	-6.4000	0.0000	5600	1.3440
1992-12-02	9.6000	-8.9000	0.0000	5900	1.4160
1992-12-03	5.9000	-1.5000	0.2000	6250	1.5000
1992-12-04	7.4000	-1.1000	0.2000	6250	1.5000
1992-12-05	10.0000	1.4000	0.3000	6250	1.5000
1992-12-06	4.1000	3.0000	0.4000	26000	6.2400
1992-12-07	1.7000	-1.7000	0.2000	24600	5.9040
1992-12-08	0.2000	-6.0000	0.0000	19600	4.7040
1992-12-09	0.0000	-7.5000	0.0000	16100	3.8640
1992-12-10	0.0000	-1.3000	0.1000	11200	2.6880
1992-12-11	0.0000	1.8000	0.3000	9650	2.3160
1992-12-12	0.0000	1.2000	0.3000	8900	2.1360
1992-12-13	0.0000	6.1000	0.5000	8200	1.9680
1992-12-14	4.3000	9.6000	0.6000	10800	2.5920
1992-12-15	4.8000	6.0000	0.5000	15600	3.7440
1992-12-16	1.7000	0.8000	0.3000	19100	4.5840
1992-12-17	5.2000	-0.5000	0.2000	18100	4.3440
1992-12-18	4.9000	1.7000	0.3000	18600	4.4640
1992-12-19	1.9000	-0.4000	0.2000	17600	4.2240
1992-12-20	10.0000	3.9000	0.4000	17100	4.1040
1992-12-21	6.9000	3.0000	0.3000	19600	4.7040
1992-12-22	8.0000	2.6000	0.3000	21800	5.2320
1992-12-23	1.3000	6.2000	0.5000	28900	6.9360
1992-12-24	0.0000	5.2000	0.4000	29500	7.0800
1992-12-25	1.2000	2.8000	0.3000	25800	6.1920
1992-12-26	7.8000	1.0000	0.3000	23500	5.6400
1992-12-27	5.5000	-2.2000	0.1000	20700	4.9680
1992-12-28	0.0000	-6.0000	0.0000	18600	4.4640
1992-12-29	0.0000	-8.5000	0.0000	17100	4.1040
1992-12-30	0.0000	-9.2000	0.0000	12500	3.0000
1992-12-31	1.3000	-4.6000	0.0000	8550	2.0520
1993-01-01	2.4000	-0.1000	0.2000	11500	2.7600
1993-01-02	1.0000	1.4000	0.3000	13000	3.1200
1993-01-03	12.8000	5.8000	0.5000	12200	2.9280
1993-01-04	4.9000	4.8000	0.4000	18800	4.5120
1993-01-05	4.0000	-0.5000	0.2000	26200	6.2880
1993-01-06	10.6000	1.9000	0.3000	25200	6.0480
1993-01-07	0.7000	-2.6000	0.1000	24100	5.7840
1993-01-08	0.1000	-3.7000	0.1000	20200	4.8480
1993-01-09	2.0000	-3.2000	0.1000	18400	4.4160
1993-01-10	6.3000	-0.2000	0.2000	18800	4.5120
1993-01-11	0.1000	-1.3000	0.2000	18400	4.4160
1993-01-12	8.0000	-0.8000	0.2000	15000	3.6000
1993-01-13	1.1000	-2.6000	0.1000	14600	3.5040
1993-01-14	15.3000	-2.6000	0.1000	13000	3.1200
1993-01-15	2.4000	2.1000	0.3000	22900	5.4960
1993-01-16	7.1000	0.8000	0.3000	23100	5.5440
1993-01-17	8.9000	3.6000	0.4000	25200	6.0480
1993-01-18	7.1000	1.7000	0.3000	24100	5.7840
1993-01-19	22.0000	4.1000	0.5000	25700	6.1680
1993-01-20	6.1000	2.3000	0.4000	60500	14.5200
1993-01-21	1.2000	-1.3000	0.2000	55000	13.2000
1993-01-22	0.5000	-0.1000	0.3000	38400	9.2160
1993-01-23	1.7000	-3.3000	0.1000	28400	6.8160
1993-01-24	1.0000	-4.4000	0.0000	22100	5.3040
1993-01-25	0.3000	-2.6000	0.1000	19300	4.6320
1993-01-26	0.0000	0.2000	0.3000	17500	4.2000
1993-01-27	0.0000	-1.9000	0.1000	15800	3.7920
1993-01-28	0.0000	-2.7000	0.1000	13000	3.1200
1993-01-29	0.0000	-2.0000	0.2000	10400	2.4960
1993-01-30	0.0000	-1.3000	0.2000	8450	2.0280
1993-01-31	1.1000	-2.0000	0.2000	7850	1.8840
1993-02-01	0.0000	-0.5000	0.3000	7850	1.8840
1993-02-02	0.0000	-0.7000	0.3000	7250	1.7400
1993-02-03	3.7000	2.7000	0.5000	6150	1.4760
1993-02-04	7.4000	3.0000	0.5000	7850	1.8840
1993-02-05	4.1000	0.3000	0.3000	7250	1.7400
1993-02-06	0.4000	4.4000	0.6000	7550	1.8120
1993-02-07	0.6000	6.1000	0.7000	8150	1.9560
1993-02-08	0.0000	4.8000	0.6000	8150	1.9560
1993-02-09	4.8000	4.2000	0.6000	7550	1.8120
1993-02-10	0.0000	1.2000	0.4000	7850	1.8840
1993-02-11	0.2000	-2.8000	0.1000	8150	1.9560
1993-02-12	0.0000	-4.2000	0.1000	7250	1.7400
1993-02-13	0.0000	-4.4000	0.0000	6700	1.6080
1993-02-14	0.0000	-4.7000	0.0000	6950	1.6680
1993-02-15	0.0000	-3.4000	0.1000	6950	1.6680
1993-02-16	0.0000	-3.2000	0.1000	6400	1.5360
1993-02-17	0.0000	-4.3000	0.0000	5600	1.3440
1993-02-18	1.2000	-3.3000	0.1000	5850	1.4040
1993-02-19	0.3000	-3.3000	0.1000	5850	1.4040
1993-02-20	0.5000	-4.0000	0.1000	5600	1.3440
1993-02-21	0.6000	-3.5000	0.1000	4840	1.1616
1993-02-22	8.0000	-2.9000	0.2000	4600	1.1040
1993-02-23	6.8000	0.3000	0.4000	4840	1.1616
1993-02-24	6.7000	0.2000	0.4000	4840	1.1616
1993-02-25	0.0000	-1.3000	0.3000	5850	1.4040
1993-02-26	0.0000	-1.1000	0.3000	5600	1.3440
1993-02-27	7.6000	2.0000	0.6000	4600	1.1040
1993-02-28	4.7000	4.6000	0.8000	7850	1.8840
1993-03-01	0.2000	5.9000	0.9000	10100	2.4240
1993-03-02	9.2000	6.1000	1.0000	8150	1.9560
1993-03-03	4.5000	3.9000	0.8000	11500	2.7600
1993-03-04	2.0000	2.0000	0.6000	12600	3.0240
1993-03-05	0.4000	3.3000	0.7000	10400	2.4960
1993-03-06	5.5000	7.5000	1.1000	10800	2.5920
1993-03-07	1.1000	10.4000	1.4000	12200	2.9280
1993-03-08	1.3000	10.9000	1.5000	11900	2.8560
1993-03-09	0.0000	11.5000	1.5000	10800	2.5920
1993-03-10	0.0000	14.4000	1.8000	12200	2.9280
1993-03-11	8.8000	16.3000	2.0000	12200	2.9280
1993-03-12	10.6000	9.0000	1.3000	15800	3.7920
1993-03-13	2.8000	6.9000	1.2000	18800	4.5120
1993-03-14	1.1000	5.4000	1.0000	18800	4.5120
1993-03-15	1.0000	5.1000	1.0000	17100	4.1040
1993-03-16	6.3000	3.9000	0.9000	16200	3.8880
1993-03-17	6.9000	0.8000	0.6000	16200	3.8880
1993-03-18	2.1000	0.2000	0.5000	15800	3.7920
1993-03-19	0.0000	3.5000	0.9000	15000	3.6000
1993-03-20	0.0000	7.2000	1.3000	12200	2.9280
1993-03-21	0.5000	11.3000	1.7000	12600	3.0240
1993-03-22	1.4000	9.7000	1.6000	10800	2.5920
1993-03-23	7.8000	11.0000	1.8000	10800	2.5920
1993-03-24	0.6000	12.3000	1.9000	11500	2.7600
1993-03-25	11.8000	15.9000	2.3000	10800	2.5920
1993-03-26	0.1000	11.0000	1.8000	12600	3.0240
1993-03-27	0.0000	9.7000	1.7000	12200	2.9280
1993-03-28	7.0000	9.9000	1.7000	12200	2.9280
1993-03-29	6.2000	9.9000	1.7000	11500	2.7600
1993-03-30	7.3000	8.8000	1.6000	13400	3.2160
1993-03-31	21.7000	7.2000	1.5000	17900	4.2960
1993-04-01	0.5000	6.7000	1.4000	24700	5.9280
1993-04-02	0.0000	8.4000	1.6000	22600	5.4240
1993-04-03	0.0000	9.7000	1.8000	21200	5.0880
1993-04-04	0.0000	10.5000	1.9000	18800	4.5120
1993-04-05	0.0000	9.0000	1.7000	17500	4.2000
1993-04-06	2.4000	9.7000	1.9000	15800	3.7920
1993-04-07	0.1000	12.9000	2.3000	11900	2.8560
1993-04-08	0.0000	13.1000	2.3000	10100	2.4240
1993-04-09	0.0000	12.9000	2.3000	9100	2.1840
1993-04-10	0.2000	15.2000	2.6000	8150	1.9560
1993-04-11	2.9000	14.2000	2.5000	7550	1.8120
1993-04-12	1.1000	13.2000	2.4000	7550	1.8120
1993-04-13	0.0000	15.0000	2.7000	6700	1.6080
1993-04-14	0.1000	14.6000	2.6000	5850	1.4040
1993-04-15	0.6000	11.7000	2.3000	5850	1.4040
1993-04-16	0.0000	10.9000	2.2000	5600	1.3440
1993-04-17	0.0000	6.8000	1.6000	4840	1.1616
1993-04-18	0.0000	4.1000	1.3000	4600	1.1040
1993-04-19	0.1000	3.2000	1.1000	4600	1.1040
1993-04-20	0.2000	3.6000	1.2000	4370	1.0488
1993-04-21	0.0000	5.4000	1.5000	3920	0.9408
1993-04-22	0.0000	5.7000	1.6000	3700	0.8880
1993-04-23	0.0000	6.0000	1.6000	3490	0.8376
1993-04-24	0.0000	5.1000	1.5000	3080	0.7392
1993-04-25	11.4000	6.9000	1.7000	3080	0.7392
1993-04-26	0.9000	3.0000	1.2000	3490	0.8376
1993-04-27	0.6000	3.7000	1.3000	3490	0.8376
1993-04-28	0.6000	3.1000	1.2000	3490	0.8376
1993-04-29	3.2000	5.4000	1.6000	3490	0.8376
1993-04-30	1.3000	9.0000	2.1000	3490	0.8376
1993-05-01	6.1000	8.8000	2.1000	3700	0.8880
1993-05-02	16.0000	8.3000	2.0000	4140	0.9936
1993-05-03	6.1000	5.2000	1.6000	8950	2.1480
1993-05-04	14.7000	5.2000	1.6000	5600	1.3440
1993-05-05	1.4000	6.7000	1.8000	8450	2.0280
1993-05-06	0.0000	10.7000	2.4000	10400	2.4960
1993-05-07	1.9000	13.8000	2.9000	8150	1.9560
1993-05-08	3.2000	11.6000	2.6000	9450	2.2680
1993-05-09	3.6000	12.6000	2.8000	7550	1.8120
1993-05-10	33.0000	8.1000	2.1000	12600	3.0240
1993-05-11	18.0000	8.2000	2.1000	22600	5.4240
